"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-22,2023,5,22,142,21.4,22,15.3,22,NA,0,NA,0,9.8,22,5,22,10.3,14.9,28,"*",14,"*",NA,NA,NA,0,1,0,0,0,0,1.7,2.5,68.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-23,2023,5,23,143,13.8,24,11.3,24,NA,0,NA,0,9.2,24,5.1,24,8.2,NA,18,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1.3,1.6,84.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-24,2023,5,24,144,19.1,23,5.9,23,NA,0,NA,0,10,23,4.2,23,6.2,10.8,24,"*",15,"*",0,"I",NA,0,0,0,0,0,0,0.9,2.2,42
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-25,2023,5,25,145,19.2,23,12.2,23,NA,0,NA,0,10,23,3.6,23,6.7,NA,24,"*",16,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.2,63.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-26,2023,5,26,146,19.9,24,12.6,24,NA,0,NA,0,10,24,4.3,24,8.2,NA,24,"*",16,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.3,62.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-27,2023,5,27,147,21.2,24,13.8,24,NA,0,NA,0,10,24,4.2,24,6.2,NA,25,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.5,62.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-28,2023,5,28,148,21.8,24,15.9,24,NA,0,NA,0,10,24,4.9,24,9.3,13.4,24,"*",19,"*",NA,NA,NA,0,1,0,0,0,0,1.8,2.6,69.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-29,2023,5,29,149,20.2,24,18.4,24,NA,0,NA,0,8.9,24,2.1,24,3.6,9.8,22,"*",19,"*",NA,NA,NA,0,1,0,0,0,0,2.1,2.4,89.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-30,2023,5,30,150,20.5,24,17.1,24,NA,0,NA,0,10,24,4.1,24,9.3,14.4,24,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.9,2.4,80.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-31,2023,5,31,151,18.8,24,11.8,24,NA,0,NA,0,10,24,1.5,24,3.6,NA,22,"*",16,"*",NA,NA,NA,0,1,0,0,0,0,1.4,2.2,63.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-01,2023,6,1,152,21.3,22,17.1,22,NA,0,NA,0,7.7,22,5,22,7.7,NA,24,"*",19,"*",NA,NA,NA,0,1,0,0,0,0,1.9,2.5,77
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-02,2023,6,2,153,21.1,24,20.3,24,NA,0,NA,0,4,24,6.4,24,21.1,29.3,24,"*",18,"*",NA,NA,NA,0,1,0,0,0,0,2.4,2.5,95.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-03,2023,6,3,154,20.2,24,13.1,24,NA,0,NA,0,9.5,24,3.2,24,6.7,9.8,24,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.5,2.4,63.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-04,2023,6,4,155,21.9,24,15.6,24,NA,0,NA,0,10,24,3.9,24,7.7,NA,25,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.8,2.6,67.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-05,2023,6,5,156,22.2,24,14.2,24,NA,0,NA,0,10,24,2.6,24,7.2,NA,28,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.7,60.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-06,2023,6,6,157,20.1,24,15.7,24,NA,0,NA,0,10,24,3.7,24,7.7,NA,24,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.8,2.3,75.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-07,2023,6,7,158,23.2,24,17.1,24,NA,0,NA,0,10,24,3.4,24,5.7,11.8,29,"*",20,"*",0,"I",NA,0,0,0,0,0,0,1.9,2.8,68.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-08,2023,6,8,159,21.2,24,17.1,24,NA,0,NA,0,7.6,24,3.5,24,5.7,NA,27,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.9,2.5,77.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-09,2023,6,9,160,21.3,24,19.3,24,NA,0,NA,0,9.3,24,1.8,24,4.1,NA,24,"*",19,"*",NA,NA,NA,0,1,0,0,0,0,2.2,2.5,88.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-10,2023,6,10,161,22.1,24,19.7,24,NA,0,NA,0,8.9,24,3.1,24,6.7,NA,26,"*",20,"*",NA,NA,NA,0,1,0,0,0,0,2.3,2.7,86.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-11,2023,6,11,162,22,24,20.3,24,NA,0,NA,0,6.3,24,1.6,24,3.1,NA,23,"*",21,"*",NA,NA,NA,0,1,0,0,0,0,2.4,2.6,90.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-12,2023,6,12,163,21.9,24,20.9,24,NA,0,NA,0,7.1,24,3.1,24,6.7,NA,23,"*",20,"*",NA,NA,NA,0,1,0,0,0,0,2.5,2.6,94.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-13,2023,6,13,164,24.6,24,20.9,24,NA,0,NA,0,9.8,24,3.1,24,6.7,NA,29,"*",22,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.1,79.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-14,2023,6,14,165,23.8,23,19.7,23,NA,0,NA,0,10,23,3.4,23,5.1,NA,26,"*",22,"*",NA,NA,NA,0,1,0,0,0,0,2.3,2.9,77.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-15,2023,6,15,166,21.7,20,20.1,20,NA,0,NA,0,6.8,20,1.4,20,3.6,NA,25,"*",20,"*",NA,NA,NA,1,1,0,0,0,0,2.3,2.6,90.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-16,2023,6,16,167,24.6,24,16,24,NA,0,NA,0,9.7,24,2.7,24,13.4,NA,31,"*",19,"*",NA,NA,NA,0,1,0,0,1,0,1.8,3.1,58.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-17,2023,6,17,168,24.2,17,17.9,17,NA,0,NA,0,10,17,2.8,17,6.7,NA,27,"*",22,"*",0,"I",NA,0,0,0,0,0,0,2,3,67.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-18,2023,6,18,169,25.7,20,18.9,20,NA,0,NA,0,10,20,4.4,20,5.7,NA,29,"*",23,"*",0,"I",NA,0,0,0,0,0,0,2.2,3.3,66.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-19,2023,6,19,170,23.1,24,15.9,24,NA,0,NA,0,10,24,3,24,5.1,NA,28,"*",20,"*",NA,NA,NA,0,1,0,0,0,0,1.8,2.8,63.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-20,2023,6,20,171,22,24,15.9,24,NA,0,NA,0,10,24,2.3,24,5.1,NA,26,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.8,2.6,68.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-21,2023,6,21,172,22.4,24,16,24,NA,0,NA,0,10,24,2.9,24,5.7,NA,26,"*",20,"*",0,"I",NA,0,0,0,0,0,0,1.8,2.7,67.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-22,2023,6,22,173,19.2,23,16.1,23,NA,0,NA,0,9.2,23,4.1,23,7.2,NA,23,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.8,2.2,82.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-23,2023,6,23,174,22.8,24,18.4,24,NA,0,NA,0,10,24,2.1,24,3.6,NA,25,"*",20,"*",0,"I",NA,0,0,0,0,0,0,2.1,2.8,76.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-24,2023,6,24,175,24.7,24,20,24,NA,0,NA,0,10,24,2.4,24,5.7,NA,28,"*",22,"*",0,"I",NA,0,0,0,0,0,0,2.3,3.1,75.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-25,2023,6,25,176,25.3,24,20.9,24,NA,0,NA,0,9,24,2.7,24,5.7,NA,29,"*",23,"*",0,"I",NA,0,0,0,0,0,0,2.5,3.2,76.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-26,2023,6,26,177,25.4,24,21.2,24,NA,0,NA,0,9.8,24,3.2,24,5.7,NA,29,"*",23,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.2,77.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-27,2023,6,27,178,25.6,24,22.3,24,NA,0,NA,0,9.2,24,2,24,5.1,NA,29,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.7,3.3,82
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-28,2023,6,28,179,27.4,24,21.8,24,NA,0,NA,0,10,24,3.8,24,8.2,13.4,32,"*",24,"*",NA,NA,NA,0,1,0,0,0,0,2.6,3.6,71.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-29,2023,6,29,180,28.7,22,21.8,22,NA,0,NA,0,10,22,3.4,22,6.7,NA,33,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.6,3.9,66.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-06-30,2023,6,30,181,27.2,23,22.9,23,NA,0,NA,0,10,23,6.2,23,10.3,16.5,30,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.8,3.6,77.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-01,2023,7,1,182,24.2,24,21.8,24,NA,0,NA,0,9,24,3.2,24,6.2,NA,28,"*",21,"*",NA,NA,NA,0,1,0,0,0,0,2.6,3,86.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-02,2023,7,2,183,26.2,24,21.2,24,NA,0,NA,0,10,24,3.8,24,8.2,NA,31,"*",23,"*",0,"I",NA,0,0,0,0,0,0,2.5,3.4,74
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-03,2023,7,3,184,26.1,24,21.2,24,NA,0,NA,0,10,24,3.3,24,8.8,14.4,31,"*",22,"*",NA,NA,NA,0,1,0,0,1,0,2.5,3.4,74.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-04,2023,7,4,185,25.7,23,20.1,23,NA,0,NA,0,10,23,3.1,23,5.1,NA,30,"*",22,"*",0,"I",NA,0,0,0,0,1,0,2.3,3.3,71.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-05,2023,7,5,186,24.7,24,21.4,24,NA,0,NA,0,9.5,24,5.8,24,8.8,NA,27,"*",22,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.1,81.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-06,2023,7,6,187,27.1,23,22.1,23,NA,0,NA,0,10,23,3,23,8.8,NA,32,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.7,3.6,74.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-07,2023,7,7,188,27.4,24,21.8,24,NA,0,NA,0,10,24,5.5,24,8.2,NA,32,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.6,3.6,71.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-08,2023,7,8,189,28.1,24,23.4,24,NA,0,NA,0,10,24,6.4,24,10.8,16,30,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.8,75.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-09,2023,7,9,190,28,24,23.7,24,NA,0,NA,0,10,24,4.9,24,8.8,12.9,32,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,2.9,3.8,77.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-10,2023,7,10,191,30.1,24,23.3,24,NA,0,NA,0,10,24,3.9,24,8.2,15.4,36,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,4.3,67
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-11,2023,7,11,192,30.3,24,23,24,NA,0,NA,0,10,24,3.9,24,7.7,NA,35,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.3,65.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-12,2023,7,12,193,30.8,24,21.9,24,NA,0,NA,0,10,24,4.8,24,8.2,NA,36,"*",27,"*",NA,NA,NA,0,1,0,0,0,0,2.6,4.4,59.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-13,2023,7,13,194,27.3,22,21.3,22,NA,0,NA,0,10,22,3.1,22,6.2,NA,30,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.6,69.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-14,2023,7,14,195,28.1,23,22.2,23,NA,0,NA,0,10,23,3.6,23,5.7,NA,31,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,3.8,70.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-15,2023,7,15,196,29.2,24,22.6,24,NA,0,NA,0,10,24,5.6,24,8.2,12.9,32,"*",27,"*",0,"I",NA,0,0,0,0,0,0,2.7,4,67.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-16,2023,7,16,197,31.9,24,23.5,24,NA,0,NA,0,10,24,3.5,24,5.7,NA,36,"*",29,"*",0,"I",NA,0,0,0,0,0,0,2.9,4.7,61.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-17,2023,7,17,198,32,24,21.4,24,NA,0,NA,0,10,24,2.9,24,5.1,NA,37,"*",28,"*",0,"I",NA,0,0,0,0,0,0,2.5,4.7,53.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-18,2023,7,18,199,30.2,24,23,24,NA,0,NA,0,10,24,2.5,24,5.7,NA,37,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.3,65.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-19,2023,7,19,200,30.2,24,22.7,24,NA,0,NA,0,10,24,4.8,24,7.7,12.9,35,"*",28,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.3,64.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-20,2023,7,20,201,26.9,24,21.3,24,NA,0,NA,0,10,24,3.1,24,6.7,NA,31,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.5,3.5,71.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-21,2023,7,21,202,27.6,24,20.4,24,NA,0,NA,0,10,24,3.5,24,5.1,NA,32,"*",25,"*",0,"I",NA,0,0,0,0,0,0,2.4,3.7,64.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-22,2023,7,22,203,27.4,24,20.3,24,NA,0,NA,0,10,24,2.3,24,6.2,NA,34,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.4,3.6,65.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-23,2023,7,23,204,27.3,24,20.8,24,NA,0,NA,0,10,24,3.2,24,6.2,NA,33,"*",23,"*",0,"I",NA,0,0,0,0,0,0,2.5,3.6,67.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-24,2023,7,24,205,28.1,23,21.8,23,NA,0,NA,0,10,23,4.6,23,8.2,NA,32,"*",24,"*",0,"I",NA,0,0,0,0,0,0,2.6,3.8,68.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-25,2023,7,25,206,29.7,24,20.8,24,NA,0,NA,0,10,24,2.6,24,6.2,NA,35,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.5,4.2,58.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-26,2023,7,26,207,30.1,24,22.1,24,NA,0,NA,0,10,24,3.3,24,6.7,NA,36,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,4.3,62.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-27,2023,7,27,208,29.6,22,23.8,22,NA,0,NA,0,10,22,4,22,7.7,NA,33,"*",27,"*",0,"I",NA,0,0,0,0,0,0,2.9,4.1,71.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-28,2023,7,28,209,29.1,24,23.1,24,NA,0,NA,0,10,24,4.6,24,7.7,NA,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.8,4,70.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-29,2023,7,29,210,29.4,24,22.4,24,NA,0,NA,0,10,24,4.3,24,9.3,12.9,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,4.1,66.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-30,2023,7,30,211,30.1,24,23.2,24,NA,0,NA,0,10,24,6,24,10.3,NA,34,"*",27,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.3,66.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-07-31,2023,7,31,212,29.7,24,23.4,24,NA,0,NA,0,9.8,24,3.8,24,9.8,13.4,34,"*",26,"*",NA,NA,NA,0,1,0,0,1,0,2.9,4.2,69
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-01,2023,8,1,213,26,24,22.1,24,NA,0,NA,0,9.8,24,1.1,24,6.7,NA,33,"*",23,"*",NA,NA,NA,0,1,0,0,1,0,2.7,3.4,79.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-02,2023,8,2,214,29.2,24,23.3,24,NA,0,NA,0,10,24,4.1,24,10.3,16,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.9,4,70.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-03,2023,8,3,215,29.7,24,22.7,24,NA,0,NA,0,10,24,5,24,10.3,14.9,33,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.2,66.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-04,2023,8,4,216,31.2,24,23.1,24,NA,0,NA,0,10,24,4.4,24,7.2,NA,35,"*",27,"*",0,"I",NA,0,0,0,0,0,0,2.8,4.5,62.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-05,2023,8,5,217,29.6,24,24.3,24,NA,0,NA,0,10,24,5.9,24,10.8,16,33,"*",27,"*",0,"I",NA,0,0,0,0,0,0,3,4.1,73.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-06,2023,8,6,218,28.1,24,24.3,24,NA,0,NA,0,10,24,4.2,24,8.8,12.9,32,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,3,3.8,79.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-07,2023,8,7,219,29.6,20,23.2,20,NA,0,NA,0,10,20,4.2,20,7.2,NA,34,"*",27,"*",NA,NA,NA,0,1,0,0,0,0,2.8,4.1,68.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-08,2023,8,8,220,29.6,24,24.6,24,NA,0,NA,0,9.8,24,2.8,24,6.7,NA,34,"*",27,"*",NA,NA,NA,0,1,0,0,1,0,3.1,4.1,74.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-09,2023,8,9,221,28.7,24,24.9,24,NA,0,NA,0,10,24,4.3,24,9.3,13.4,33,"*",26,"*",NA,NA,NA,0,1,0,0,1,0,3.1,3.9,80
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-10,2023,8,10,222,29.4,23,23.4,23,NA,0,NA,0,10,23,3.3,23,5.7,NA,33,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,2.9,4.1,70.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-11,2023,8,11,223,29.8,24,22.3,24,NA,0,NA,0,10,24,4.6,24,7.7,12.9,35,"*",26,"*",0,"I",NA,0,0,0,0,0,0,2.7,4.2,64.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-12,2023,8,12,224,29.6,24,23.7,24,NA,0,NA,0,9.3,24,3,24,6.2,NA,35,"*",25,"*",NA,NA,NA,0,1,0,0,0,0,2.9,4.1,70.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-13,2023,8,13,225,28.3,24,25.4,24,NA,0,NA,0,9.8,24,3.8,24,6.7,NA,32,"*",26,"*",NA,NA,NA,0,1,0,0,1,0,3.2,3.8,84.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-08-14,2023,8,14,226,29.1,24,25.7,24,NA,0,NA,0,9.5,24,4.3,24,6.7,NA,34,"*",26,"*",NA,NA,NA,0,1,0,0,0,0,3.3,4,81.9
